Sigla,Resolução ANEEL,Início Vigência,Fim Vigência,Base Tarifária,Subgrupo,Modalidade,Unidade,Ponta,Fora Ponta,Consumo_medio_mensal,TUSD_ACR_Verde,TE-ACR,V-ICMS,V-PIS/COFINS,V-finalACRVerde,TUSD_ACL_Verde,VMedEner_ACL,V-ICMS_ACL,V-PisCofins_ACL,V-CCEE,VFinalACL(R$),VbreakEvenPoint
CPFL Sul Paulista,"REH Nº 1.858, DE 27 DE FEVEREIRO DE 2015",2015-03-02,2015-04-07,Base Econômica,A4,Verde,R$/kW,0.29085,0.19482,205.6,51.822722399999996,91.9562448,31.561236702439018,13.299554465999998,148.506235968439,40.109242629156,0.182,17.01843862591229,7.902348146773476,90.6292128,155.65924220184178,-0.0347908863492353
CPFL Sul Paulista,"REH Nº 2.025, DE 22 DE MARÇO DE 2016",2016-03-22,2017-03-21,Base Econômica,A4,Verde,R$/kW,0.28169,0.18805000000000002,205.6,50.080295199999995,88.8775904,30.50295049756097,12.853604418,143.51714531556095,38.6831210932192,0.182,16.705387557048113,7.756985896554022,90.6292128,153.77470734682134,-0.049890865910799574
CPFL Sul Paulista,"REH Nº 2.209, DE 21 DE MARÇO DE 2017",2017-03-22,2018-03-21,Base Econômica,A4,Verde,R$/kW,0.26982999999999996,0.17878,205.6,47.73653199999999,84.74626399999998,29.08158936585365,12.254658629999998,136.80931199585362,36.74795760950799,0.182,16.280595572818825,7.55973782796638,90.6292128,151.2175038102932,-0.07007875396128205
Castro - DIS,"REH Nº 2.477, DE 30 DE OUTUBRO DE 2018",2018-11-01,2019-07-29,Base Econômica,A4,Verde,R$/kW,0.16256,0.16256,205.6,38.299136000000004,66.844672,23.080348097560975,9.72580224,109.40442233756099,32.1738752,0.182,15.27652870243902,7.093509042424241,90.6292128,145.17312574486328,-0.17397229283707344
Castro - DIS,"REH Nº 2.583, DE 23 DE JULHO DE 2019",2019-07-30,2020-07-29,Base Econômica,A4,Verde,R$/kW,0.15531,0.15531,205.6,36.591036,63.863472,22.05098956097561,9.29204199,104.52510355097562,30.7389552,0.182,14.96154626341463,6.94724997906336,90.6292128,143.276964242478,-0.1884818127018598
Castro - DIS,"REH Nº 2.738, DE 28 DE JULHO DE 2020",2020-07-30,2021-07-29,Base Econômica,A4,Verde,R$/kW,0.16795,0.16795,205.6,39.569019999999995,69.06103999999999,23.84562292682926,10.04828055,113.03194347682926,33.240663999999995,0.182,15.510701853658535,7.202245090909091,90.6292128,146.58282374456763,-0.16318521531001157
Castro - DIS,"REH Nº 2.905, DE 27 DE JULHO DE 2021",2021-07-30,2022-07-29,Base Econômica,A4,Verde,R$/kW,0.19819,0.19819,205.6,46.693563999999995,81.49572799999999,28.13911287804877,11.857509509999996,133.38375038804875,39.2257648,0.182,16.82450446829268,7.812296687603306,90.6292128,154.491778755896,-0.10266550762571622
Castro - DIS,"REH Nº 3.086, DE 26 DE JULHO DE 2022",2022-07-30,2023-07-29,Base Econômica,A4,Verde,R$/kW,0.18916,0.18916,205.6,44.56609599999999,77.782592,26.857029073170725,11.317253639999999,127.3064747131707,37.438547199999995,0.182,16.432188409756094,7.630128502479338,90.6292128,152.13007691223544,-0.12073736478144328
Castro - DIS,"REH Nº 3.238, DE 25 DE JULHO DE 2023",2023-07-30,2024-07-29,Base Econômica,A4,Verde,R$/kW,0.21963,0.21963,205.6,51.74482799999999,90.31185599999998,31.183174536585355,13.140243269999996,147.81307380658532,43.469169599999994,0.182,17.755983570731704,8.244820041873277,90.6292128,160.099186012605,-0.05975735508764436
Castro - DIS,"REH Nº 3.367, DE 30 DE JULHO DE 2024",2024-07-30,2025-07-29,Base Econômica,A4,Verde,R$/kW,0.2602,0.2602,205.6,61.30311999999999,106.99423999999999,36.943322926829254,15.567505799999998,175.11706872682925,51.498784,0.182,19.51858185365853,9.06326558677686,90.6292128,170.70984424043542,0.021435916762615904
Cedrap,"REH Nº 1.593, DE 27 DE AGOSTO DE 2013",2013-08-31,2014-08-30,Base Econômica,A4,Verde,R$/kW,0.07614,0.04444,205.6,12.42532,22.184239999999996,7.597220487804876,3.2013842999999995,35.649244787804875,8.929550672656,0.182,10.17411600131473,4.724252823383669,90.6292128,114.4571322973544,-0.3833068458635678
Cedrap,"REH Nº 1.783, DE 26 DE AGOSTO DE 2014",2014-08-31,2015-08-30,Base Econômica,A4,Verde,R$/kW,0.09781999999999999,0.0571,205.6,15.964369599999998,28.502739199999997,9.76107266341463,4.113207563999999,45.803019427414625,11.522349085964798,0.182,10.743266872528856,4.988532551461977,90.6292128,117.88336130995563,-0.35058532044037455
Cedrap,"REH Nº 1.942, DE 25 DE AGOSTO DE 2015",2015-08-31,2016-08-30,Base Econômica,A4,Verde,R$/kW,0.1243,0.07257999999999999,205.6,20.289937599999995,36.22507519999999,12.405734517073165,5.227638683999999,58.21324840107315,14.721908923551997,0.182,11.445609275901656,5.314658485320727,90.6292128,122.11138948477438,-0.3107886239479632
Cedrap,"REH Nº 2.151, DE 27 DE SETEMBRO DE 2016",2016-08-31,2017-03-31,Base Econômica,A4,Verde,R$/kW,0.15197,0.08835,205.6,24.739341599999996,44.17768319999999,15.128127395121945,6.374824793999998,70.98163538912193,18.022940412676796,0.182,12.170225944246123,5.651127259694329,90.6292128,126.47350641661725,-0.26990209643723406
Cedrap,"REH Nº 2.214, DE 28 DE MARÇO DE 2017",2017-04-01,2017-08-30,Base Econômica,A4,Verde,R$/kW,0.15197,0.08835,205.6,24.739341599999996,44.17768319999999,15.128127395121945,6.374824793999998,70.98163538912193,18.022940412676796,0.182,12.170225944246123,5.651127259694329,90.6292128,126.47350641661725,-0.26990209643723406
Cedrap,"REH Nº 2.295, DE 22 DE AGOSTO DE 2017",2017-08-31,2018-08-30,Base Econômica,A4,Verde,R$/kW,0.2415,0.2415,205.6,56.89739999999999,99.30479999999999,34.28828780487804,14.448703499999997,162.531791304878,47.79768,0.182,18.7061443902439,8.686018071625345,90.6292128,165.81905526186924,-0.01598863792310914
Cedrap,"REH Nº 2.444, DE 28 DE AGOSTO DE 2018",2018-08-31,2019-08-30,Base Econômica,A4,Verde,R$/kW,0.20238,0.20238,205.6,47.680727999999995,83.218656,28.734011121951216,12.10819302,136.2036601419512,40.0550496,0.182,17.006542595121946,7.896824339393939,90.6292128,155.5876293345159,-0.094280005800412
Cedrap,"REH Nº 2.597, DE 27 DE AGOSTO DE 2019",2019-08-31,2020-08-30,Base Econômica,A4,Verde,R$/kW,0.21287,0.21287,205.6,50.15217199999999,87.53214399999999,30.22338643902438,12.735799229999996,143.26352966902436,42.1312304,0.182,17.4622896,8.108446073829201,90.6292128,158.3311788738292,-0.07328623154087956
Cedrap,"REH Nº 2.752, DE 18 DE AGOSTO DE 2020",2020-08-31,2020-11-29,Base Econômica,A4,Verde,R$/kW,0.21287,0.21287,205.6,50.15217199999999,87.53214399999999,30.22338643902438,12.735799229999996,143.26352966902436,42.1312304,0.182,17.4622896,8.108446073829201,90.6292128,158.3311788738292,-0.07328623154087956
Cedrap,"REH Nº 2.800, DE 24 DE NOVEMBRO DE 2020",2020-11-30,2021-11-29,Base Econômica,A4,Verde,R$/kW,0.17980000000000002,0.17980000000000002,205.6,42.36088,73.93376,25.528091707317074,10.757254200000002,121.00710590731708,35.586016,0.182,16.02553521951219,7.4413030082644624,90.6292128,149.68206702777667,-0.13946965525515362
Cedrap,"REH Nº 2.974, DE 23 DE NOVEMBRO DE 2021",2021-11-30,2022-11-29,Base Econômica,A4,Verde,R$/kW,0.22931,0.22931,205.6,54.025436,94.292272,32.557545658536576,13.719387989999998,154.32780564853658,45.385035200000004,0.182,18.17653943414634,8.440101108539945,90.6292128,162.6308885426863,-0.040384644426798275
Cedrap,"REH Nº 3.143, DE 22 DE NOVEMBRO DE 2022",2022-11-30,2023-11-29,Base Econômica,A4,Verde,R$/kW,0.22099000000000002,0.22099000000000002,205.6,52.065244,90.871088,31.376267999999996,13.221610709999998,148.72836671,43.7383408,0.182,17.815069931707313,8.272256224793388,90.6292128,160.4548797565007,-0.05703556929231864
Cedrap,"REH Nº 3.286, DE 21 DE NOVEMBRO DE 2023",2023-11-30,2024-11-29,Base Econômica,A4,Verde,R$/kW,0.26392000000000004,0.26392000000000004,205.6,62.179552,108.523904,37.471490341463415,15.790069680000002,177.62066402146343,52.2350464,0.182,19.680200429268293,9.138311616528926,90.6292128,171.68277124579723,0.028880801438065172
Cedrap,"REH Nº 3.419, DE 26 DE NOVEMBRO DE 2024",2024-11-30,2025-11-29,Base Econômica,A4,Verde,R$/kW,0.17778,0.17778,205.6,41.88496799999999,73.10313599999999,25.241291121951214,10.636399619999999,119.6476267419512,35.18621759999999,0.182,15.937774595121946,7.400552207162533,90.6292128,149.15375720228448,-0.14351230768644593
Cedri,"REH Nº 1.594, DE 27 DE AGOSTO DE 2013",2013-08-31,2014-08-30,Base Econômica,A4,Verde,R$/kW,0.18012,0.10514,205.6,29.395750399999997,52.483100799999995,17.973406360975606,7.573793735999999,84.3387008969756,21.5590204315712,0.182,12.946438631320504,6.011554148672547,90.6292128,131.14622601156424,-0.22766305989585917
Cedri,"REH Nº 1.786, DE 26 DE AGOSTO DE 2014",2014-08-31,2015-08-30,Base Econômica,A4,Verde,R$/kW,0.28442,0.16606,205.6,46.4241808,82.88476159999999,28.384889795121943,11.961077171999998,133.19432856712194,34.7353484590144,0.182,15.83880332027145,7.354595848439484,90.6292128,148.55796042772533,-0.07472583589787642
Cedri,"REH Nº 1.943, DE 25 DE AGOSTO DE 2015",2015-08-31,2016-09-29,Base Econômica,A4,Verde,R$/kW,0.33262,0.19422,205.6,54.294743999999994,96.93628799999999,33.19705580487804,13.988870459999998,155.775414264878,40.995495559296,0.182,17.212981952040586,7.9926824674764525,90.6292128,156.83037277881306,-0.005131121176726889
Cedri,"REH Nº 2.142, DE 27 DE SETEMBRO DE 2016",2016-09-30,2017-03-31,Base Econômica,A4,Verde,R$/kW,0.2009,0.1168,205.6,32.705368,58.402736,19.999339902439022,8.427499619999999,93.83757552243901,24.05496954328,0.182,13.494329899744388,6.265962184852231,90.6292128,134.44447442787663,-0.19750437210815963
Cedri,"REH Nº 2.214, DE 28 DE MARÇO DE 2017",2017-04-01,2017-10-31,Base Econômica,A4,Verde,R$/kW,0.2009,0.1168,205.6,32.705368,58.402736,19.999339902439022,8.427499619999999,93.83757552243901,24.05496954328,0.182,13.494329899744388,6.265962184852231,90.6292128,134.44447442787663,-0.19750437210815963
Cedri,"REH Nº 2.329, DE 31 DE OUTUBRO DE 2017",2017-11-01,2018-09-29,Base Econômica,A4,Verde,R$/kW,0.14564,0.14564,205.6,34.31278399999999,59.88716799999999,20.67803824390243,8.713495559999998,98.01710180390242,28.825068799999997,0.182,14.54142485853658,6.752170649035811,90.6292128,140.74787710757238,-0.20783451023185778
Cedri,"REH Nº 2.454, DE 25 DE SETEMBRO DE 2018",2018-09-30,2019-09-29,Base Econômica,A4,Verde,R$/kW,0.18097,0.18097,205.6,42.636531999999995,74.414864,25.694208878048773,10.827254129999998,121.79452700804876,35.8175824,0.182,16.07636686829268,7.464906195041322,90.6292128,149.98806826333401,-0.13712811894593996
Cedri,"REH Nº 2.620, DE 24 DE SETEMBRO DE 2019",2019-09-30,2020-09-29,Base Econômica,A4,Verde,R$/kW,0.24221,0.24221,205.6,57.06467599999999,99.59675199999998,34.3890939512195,14.491182089999997,163.0096280412195,47.9382032,0.182,18.73699094634146,8.700341373002754,90.6292128,166.00474831934423,-0.014567705632902455
Cedri,"REH Nº 2.777, DE 6 DE OUTUBRO DE 2020",2020-09-30,2021-09-29,Base Econômica,A4,Verde,R$/kW,0.24555000000000002,0.24555000000000002,205.6,57.85158,100.97016,34.8633087804878,14.69101095,165.2574797304878,48.599256000000004,0.182,18.882100097560972,8.76772141046832,90.6292128,166.8782903080293,-0.00788331992967658
Cedri,"REH Nº 2.944, DE 28 DE SETEMBRO DE 2021",2021-09-30,2022-09-29,Base Econômica,A4,Verde,R$/kW,0.28642,0.28642,205.6,67.480552,117.775904,40.66605131707317,17.13622218,192.76337749707318,56.688246400000004,0.182,20.657732136585363,9.592219054545454,90.6292128,177.5674103911308,0.07391034584602321
Cedri,"REH Nº 3.126, DE 27 DE SETEMBRO DE 2022",2022-09-30,2023-09-29,Base Econômica,A4,Verde,R$/kW,0.27493,0.27493,205.6,64.77350799999999,113.05121599999998,39.034695512195114,16.448786969999997,185.0304984821951,54.4141456,0.182,20.158539278048778,9.360423656198348,90.6292128,174.56232133424714,0.05091525850169239
Cedri,"REH Nº 3.275, DE 26 DE SETEMBRO DE 2023",2023-09-30,2024-09-29,Base Econômica,A4,Verde,R$/kW,0.31104000000000004,0.31104000000000004,205.6,73.281024,127.89964800000001,44.16161092682927,18.609212160000002,209.33287108682927,61.561036800000004,0.182,21.727369053658535,10.088894660055097,90.6292128,184.00651331371364,0.12318267399375307
Cedri,"REH Nº 3.400, DE 28 DE SETEMBRO DE 2024",2024-09-30,2025-09-29,Base Econômica,A4,Verde,R$/kW,0.30534,0.30534,205.6,71.938104,125.55580799999998,43.35232214634145,18.268186859999997,205.4967170063414,60.4328928,0.182,21.479727687804875,9.973904775757575,90.6292128,182.51573806356245,0.11177518941040351
Cejama,"REH Nº 1.623, DE 24 DE SETEMBRO DE 2013",2013-09-28,2014-09-27,Base Econômica,A4,Verde,R$/kW,0.25922,0.15131999999999998,205.6,42.30626399999999,75.53332799999998,25.867227512195115,10.900162259999998,121.3799177721951,31.501916047055992,0.182,15.129025473743996,7.025017338129674,90.6292128,144.28517165892967,-0.11140687688100472
Cejama,"REH Nº 1.791, DE 16 DE SETEMBRO DE 2014",2014-09-28,2015-09-27,Base Econômica,A4,Verde,R$/kW,0.33148,0.19356,205.6,54.10964159999999,96.60568319999999,33.083851785365844,13.941167543999997,155.24430252936583,40.8472773614592,0.182,17.180446250076407,7.977574827476557,90.6292128,156.63451123901217,-0.006761715513844089
Cejama,"REH Nº 1.964, DE 22 DE SETEMBRO DE 2015",2015-09-28,2016-09-29,Base Econômica,A4,Verde,R$/kW,0.39306,0.2295,205.6,64.1585808,114.5471616,39.228089795121946,16.530281172,184.07553256712194,48.9914450615232,0.182,18.96819037935875,8.807696604067104,90.6292128,167.39654484494906,0.08112348113897314
Cejama,"REH Nº 2.149, DE 27 DE SETEMBRO DE 2016",2016-09-30,2017-03-31,Base Econômica,A4,Verde,R$/kW,0.24212,0.14077,205.6,39.41668,70.38716,24.103281951219508,10.156855199999999,113.09349715121951,29.223399707344,0.182,14.628863350392585,6.792771870996496,90.6292128,141.2742477287331,-0.13706590747817887
Cejama,"REH Nº 2.214, DE 28 DE MARÇO DE 2017",2017-04-01,2017-10-31,Base Econômica,A4,Verde,R$/kW,0.24212,0.14077,205.6,39.41668,70.38716,24.103281951219508,10.156855199999999,113.09349715121951,29.223399707344,0.182,14.628863350392585,6.792771870996496,90.6292128,141.2742477287331,-0.13706590747817887
Cejama,"REH Nº 2.323, DE 31 DE OUTUBRO DE 2017",2017-11-01,2018-09-29,Base Econômica,A4,Verde,R$/kW,0.16296000000000002,0.16296000000000002,205.6,38.393376,67.009152,23.137140292682925,9.749733840000001,109.67362613268294,32.2530432,0.182,15.293907043902436,7.101578507988981,90.6292128,145.27774155189144,-0.17317176760315417
Cejama,"REH Nº 2.451, DE 25 DE SETEMBRO DE 2018",2018-09-30,2019-09-29,Base Econômica,A4,Verde,R$/kW,0.18452000000000002,0.18452000000000002,205.6,43.472911999999994,75.874624,26.198239609756094,11.039647079999998,124.18371068975607,36.5201984,0.182,16.230599648780483,7.536522701928374,90.6292128,150.91653355070886,-0.1300234574949066
Cejama,"REH Nº 2.608, DE 24 DE SETEMBRO DE 2019",2019-09-30,2020-09-29,Base Econômica,A4,Verde,R$/kW,0.18847,0.18847,205.6,44.403532,77.498864,26.75906253658536,11.275971629999999,126.84209816658536,37.3019824,0.182,16.402210770731706,7.616208674380166,90.6292128,151.94961464511186,-0.12211827080995383
Cejama,"REH Nº 2.778, DE 6 DE OUTUBRO DE 2020",2020-09-30,2021-09-29,Base Econômica,A4,Verde,R$/kW,0.26937,0.26937,205.6,63.463572,110.76494399999999,38.24528399999999,16.11613773,181.28856573,53.3137104,0.182,19.916980331707315,9.248258084848484,90.6292128,173.1081616165558,0.0397879577502149
Cejama,"REH Nº 2.946, DE 28 DE SETEMBRO DE 2021",2021-09-30,2022-09-29,Base Econômica,A4,Verde,R$/kW,0.21517,0.21517,205.6,50.694052,88.477904,30.549941560975604,12.873405929999999,144.8114514909756,42.5864464,0.182,17.56221506341463,8.154845500826445,90.6292128,158.93271976424109,-0.0686832114458438
Cejama,"REH Nº 3.125, DE 27 DE SETEMBRO DE 2022",2022-09-30,2023-09-29,Base Econômica,A4,Verde,R$/kW,0.18513,0.18513,205.6,43.61662799999999,76.12545599999999,26.284847707317066,11.076142769999997,124.59424647731706,36.64092959999999,0.182,16.257101619512188,7.548828636914599,90.6292128,151.0760726564268,-0.12880265651317963
Cejama,"REH Nº 3.274, DE 26 DE SETEMBRO DE 2023",2023-09-30,2024-09-29,Base Econômica,A4,Verde,R$/kW,0.20925,0.20925,205.6,49.29929999999999,86.04359999999998,29.709417073170727,12.519218249999998,140.8272353231707,41.414759999999994,0.182,17.305015609756094,8.03541741046832,90.6292128,157.3844058202244,-0.08053098490784875
Cejama,"REH Nº 3.395, DE 28 DE SETEMBRO DE 2024",2024-09-30,2025-09-29,Base Econômica,A4,Verde,R$/kW,0.21459,0.21459,205.6,50.557404,88.239408,30.467592878048773,12.83870511,144.42110598804877,42.4716528,0.182,17.53701646829268,8.143144775757577,90.6292128,158.78102684405025,-0.06984397303502665
Celesc-DIS,"REH Nº 1.322, DE 31 DE JULHO DE 2012",2012-08-07,2013-01-23,Base Econômica,A4,Verde,R$/kW,0.24872,0.15128999999999998,205.6,41.653406399999994,74.22941279999998,25.437692019512184,10.719160775999997,119.46366559551217,31.288527416275194,0.182,15.082184066987235,7.0032669818241935,90.6292128,144.00319126508663,-0.11935566959909756
Celesc-DIS,"REH Nº 1.416, DE 24 DE JANEIRO DE 2013",2013-01-24,2013-08-06,Base Econômica,A4,Verde,R$/kW,0.22578,0.13676,205.6,37.711409599999996,67.21721919999999,23.033113639024386,9.705898163999999,108.16183100302437,28.1832713130272,0.182,14.400542483347431,6.686753274330596,90.6292128,139.89977987070523,-0.15436745558210532
Celesc-DIS,"REH Nº 1.574, DE 30 DE JULHO DE 2013",2013-08-07,2014-08-06,Base Econômica,A4,Verde,R$/kW,0.27009,0.16418000000000002,205.6,45.21333679999999,80.5758736,27.612265697560968,11.635501962,129.67444125956095,34.082439233232805,0.182,15.695481782904757,7.2880458722578885,90.6292128,147.69517968839546,-0.08764950597682153
Celesc-DIS,"REH Nº 1.770, DE 5 DE AGOSTO DE 2014",2014-08-07,2015-03-01,Base Econômica,A4,Verde,R$/kW,0.32711,0.19745,205.6,54.5166488,97.18629759999999,33.300646770731696,14.032522541999997,156.3664669127317,41.4337390412912,0.182,17.309181740771237,8.037351913299654,90.6292128,157.4094854953621,-0.005073047580887138
Celesc-DIS,"REH Nº 1.858, DE 27 DE FEVEREIRO DE 2015",2015-03-02,2015-08-06,Base Econômica,A4,Verde,R$/kW,0.35712,0.22072999999999998,205.6,60.416523199999986,107.58924639999998,36.879315278048765,15.540533687999995,173.25289536604873,46.39073771356159,0.182,18.397303400537908,8.542610731134378,90.6292128,163.9598646452339,0.045199565762718094
Celesc-DIS,"REH Nº 1.927, DE 4 DE AGOSTO DE 2015",2015-08-07,2016-08-21,Base Econômica,A4,Verde,R$/kW,0.37710000000000005,0.24258000000000002,205.6,65.4490416,116.3432832,39.90563227317073,16.815790044,187.61950551717075,50.827418135904,0.182,19.37120885910087,8.99483435545027,90.6292128,169.82267415045516,0.08656046384589297
Celesc-DIS,"REH Nº 2.120, DE 16 DE AGOSTO DE 2016",2016-08-22,2017-03-31,Base Econômica,A4,Verde,R$/kW,0.38301,0.25176,205.6,67.410156,119.71471199999999,41.07619053658536,17.30905029,193.20555282658535,52.618930909499994,0.182,19.764467760621944,9.17744034063774,90.6292128,172.19005181075968,0.10221547186685634
Celesc-DIS,"REH Nº 2.214, DE 28 DE MARÇO DE 2017",2017-04-01,2017-08-21,Base Econômica,A4,Verde,R$/kW,0.38301,0.25176,205.6,67.410156,119.71471199999999,41.07619053658536,17.30905029,193.20555282658535,52.618930909499994,0.182,19.764467760621944,9.17744034063774,90.6292128,172.19005181075968,0.10221547186685634
Celesc-DIS,"REH Nº 2.286, DE 15 DE AGOSTO DE 2017",2017-08-22,2018-08-21,Base Econômica,A4,Verde,R$/kW,0.38594,0.25363,205.6,67.91610879999999,120.6144176,41.38474969756097,17.439073691999997,194.65604098956095,53.0330989023568,0.182,19.8553826858832,9.219655810984026,90.6292128,172.737350199224,0.10660841824093842
Celesc-DIS,"REH Nº 2.436, DE 13 DE AGOSTO DE 2018",2018-08-22,2019-08-21,Base Econômica,A4,Verde,R$/kW,0.42423,0.27729000000000004,205.6,74.3927832,132.14816639999998,45.33825722926828,19.105037837999998,213.22886146726825,58.34165260537441,0.182,21.020674962155354,9.76074806170483,90.6292128,179.7522884292346,0.16282379882312087
Celesc-DIS,"REH Nº 2.593, DE 20 DE AGOSTO DE 2019",2019-08-22,2020-08-21,Base Econômica,A4,Verde,R$/kW,0.37597,0.23127,205.6,63.412307999999996,112.94841599999998,38.71332965853657,16.313366969999997,181.85131262853656,48.792969908808,0.182,18.92462266290907,8.78746635434131,90.6292128,167.1342717260584,0.07158093824162537
Celesc-DIS,"REH Nº 2.756, DE 18 DE AGOSTO DE 2020",2020-08-22,2021-08-21,Base Econômica,A4,Verde,R$/kW,0.41886,0.25697000000000003,205.6,70.5275072,125.63681439999999,43.06046083902439,18.145199748,202.2606749870244,54.6237292306448,0.182,20.204545440873247,9.381786175024402,90.6292128,174.83927364654244,0.13337257461323912
Celesc-DIS,"REH Nº 2.921, DE 17 DE AGOSTO DE 2021",2021-08-22,2022-08-21,Base Econômica,A4,Verde,R$/kW,0.42971,0.2636,205.6,72.3498248,128.88364959999998,44.17320169756096,18.614096381999996,207.48694767956093,56.1341101590872,0.182,20.53609247394597,9.535736848171423,90.6292128,176.8351522812046,0.1490846079686591
Celesc-DIS,"REH Nº 3.094, DE 16 DE AGOSTO DE 2022",2022-08-22,2023-08-21,Base Econômica,A4,Verde,R$/kW,0.46474,0.28451,205.6,78.14714239999998,139.22368479999997,47.71554743414632,20.106801515999994,224.11663375014626,60.95990932718239,0.182,21.59541424255223,10.027622713789942,90.6292128,183.21215908352457,0.1989517250322067
Celesc-DIS,"REH Nº 3.244, DE 15 DE AGOSTO DE 2023",2023-08-22,2024-08-21,Base Econômica,A4,Verde,R$/kW,0.47297,0.29739,205.6,80.89485839999999,143.94631679999998,49.355379921951204,20.797808705999994,231.94290542795116,63.469371358171195,0.182,22.14627176154977,10.283408099868689,90.6292128,186.52826401958967,0.22088833369825628
Celesc-DIS,"REH Nº 3.374, DE 14 DE AGOSTO DE 2024",2024-08-22,2025-08-21,Base Econômica,A4,Verde,R$/kW,0.47164,0.29274,205.6,80.00409599999999,142.44379199999997,48.83002419512194,20.576429639999997,229.41464583512192,62.623003294751996,0.182,21.96048365006751,10.197139178803923,90.6292128,185.40983892362343,0.21403116202090705
Cemig-D,"REH Nº 1.507, DE 5 DE ABRIL DE 2013",2013-04-08,2014-04-07,Base Econômica,A4,Verde,R$/kW,0.24728,0.14983000000000002,205.6,41.310664,73.631528,25.23121287804878,10.63215276,118.48469363804878,30.992050467231998,0.182,15.017103761099705,6.973047568285355,90.6292128,143.61141459661707,-0.12221167781404808
Cemig-D,"REH Nº 1.700, DE 7 DE ABRIL DE 2014",2014-04-08,2015-03-01,Base Econômica,A4,Verde,R$/kW,0.28191000000000005,0.16982,205.6,46.9233032,83.6574064,28.664058204878046,12.078715638,134.58938024287804,35.3649142919528,0.182,15.977000698233537,7.418766470529623,90.6292128,149.38989426071598,-0.07198693588442578
Cemig-D,"REH Nº 1.858, DE 27 DE FEVEREIRO DE 2015",2015-03-02,2015-04-07,Base Econômica,A4,Verde,R$/kW,0.32700999999999997,0.20128000000000001,205.6,55.1765944,98.27638879999999,33.6848011902439,14.194400946,158.2323909362439,42.119711664757595,0.182,17.459761097141907,8.107271987867854,90.6292128,158.31595754976735,-0.00040645240040592875
Cemig-D,"REH Nº 1.872, DE 7 DE ABRIL DE 2015",2015-04-08,2016-05-27,Base Econômica,A4,Verde,R$/kW,0.3338,0.21528999999999998,205.6,58.03202079999999,103.14664159999998,35.38068199024389,14.909026271999998,166.3537498622439,44.806175912655995,0.182,18.04947276131473,8.381098922226643,90.6292128,161.86596039619735,0.021827769776490934
Cemig-D,"REH Nº 2.076, DE 24 DE MAIO DE 2016",2016-05-28,2017-03-31,Base Econômica,A4,Verde,R$/kW,0.34505,0.22883,205.6,61.0807976,108.43179519999998,37.210081346341454,15.679914834,175.05159138034145,47.516159781031995,0.182,18.64434726900702,8.657323173273234,90.6292128,165.44704302331226,0.04671472936298243
Cemig-D,"REH Nº 2.214, DE 28 DE MARÇO DE 2017",2017-04-01,2017-05-27,Base Econômica,A4,Verde,R$/kW,0.34505,0.22883,205.6,61.0807976,108.43179519999998,37.210081346341454,15.679914834,175.05159138034145,47.516159781031995,0.182,18.64434726900702,8.657323173273234,90.6292128,165.44704302331226,0.04671472936298243
Cemig-D,"REH Nº 2.248, DE 23 DE MAIO DE 2017",2017-05-28,2018-05-27,Base Econômica,A4,Verde,R$/kW,0.35086,0.23043,205.6,61.71743039999999,109.60906079999998,37.608254165853644,15.847700435999997,176.89081540185362,47.9523135227376,0.182,18.740088334259468,8.701779615265265,90.6292128,166.02339427226235,0.05285710666143611
Cemig-D,"REH Nº 2.396, DE 22 DE MAIO DE 2018",2018-05-28,2019-05-27,Base Econômica,A4,Verde,R$/kW,0.38057,0.24947999999999998,205.6,66.8631192,118.75743839999998,40.74597605853658,17.169901577999997,191.64211603653658,52.1465153992056,0.182,19.66076679494757,9.129287795511315,90.6292128,171.5657827896645,0.0976475352474323
Cemig-D,"REH Nº 2.550, DE 21 DE MAIO DE 2019",2019-05-28,2020-05-27,Base Econômica,A4,Verde,R$/kW,0.37576,0.23353,205.6,63.792414399999984,113.57302879999997,38.933877775609744,16.406303495999996,182.9250100716097,49.18706006853759,0.182,19.011130258947272,8.827635323790332,90.6292128,167.6550384512752,0.07427028998217171
Cemig-D,"REH Nº 2.691, DE 26 DE MAIO DE 2020",2020-05-28,2020-06-30,Base Econômica,A4,Verde,R$/kW,0.37576,0.23353,205.6,63.792414399999984,113.57302879999997,38.933877775609744,16.406303495999996,182.9250100716097,49.18706006853759,0.182,19.011130258947272,8.827635323790332,90.6292128,167.6550384512752,0.07427028998217171
Cemig-D,"REH Nº 2.707, DE 25 DE JUNHO DE 2020",2020-07-01,2020-08-18,Base Econômica,A4,Verde,R$/kW,0.39687,0.24242,205.6,66.64062799999999,118.73605599999999,40.69244282926828,17.147343269999997,191.12104209926827,51.382461677108,0.182,19.493047685218826,9.05140904146831,90.6292128,170.55613120379513,0.10002388567837127
Cemig-D,"REH Nº 2.757, DE 18 DE AGOSTO DE 2020",2020-08-19,2021-05-27,Base Econômica,A4,Verde,R$/kW,0.39688,0.24243,205.6,66.642984,118.74016799999998,40.693862634146335,17.14794156,191.12777219414633,51.38452661539199,0.182,19.493500964354336,9.051619517271359,90.6292128,170.5588598970177,0.10004334774868012
Cemig-D,"REH Nº 2.877, DE 25 DE MAIO DE 2021",2021-05-28,2022-05-27,Base Econômica,A4,Verde,R$/kW,0.42831,0.26689999999999997,205.6,72.83740879999999,129.66081759999997,44.45083018536584,18.731085941999996,208.85673372736582,56.66258780125519,0.182,20.652099761251137,9.589603715279456,90.6292128,177.53350407778578,0.15235033876254886
